Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Latitude,Longtitude,Regional Manager
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,43.28,1,0.2,3.2460,2.390,41.203323,-77.194527,Nick
Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Paper,92.94,3,0,41.8230,2.170,40.73061,-73.935242,Nick
Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,52.56,3,0,18.3960,2.140,40.73061,-73.935242,Nick
Standard Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,971.88,3,0.2,109.3365,1.650,31,-100,Esther
Standard Class,Home Office,United States,Tuscaloosa,Alabama,35401,South,Furniture,Chairs,141.96,2,0,35.4900,1.500,32.31823,-86.902298,George
Second Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Tables,182.55,2,0.5,135.0870,1.360,34.048927,-111.093735,Susan
Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,88.768,2,0.2,31.0688,0.640,35.782169,-80.793457,George
Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Appliances,53.088,7,0.8,108.8304,0.370,40,-89,Esther
Second Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,275.88,6,0,46.8996,0.350,33.247875,-83.441162,George
Second Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,157.9,5,0,74.2130,0.210,33.247875,-83.441162,George
Standard Class,Consumer,United States,Orange,New Jersey,7050,East,Office Supplies,Labels,4.91,1,0,2.4059,319.580,39.833851,-74.871826,Nick
Second Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,87.92,4,0,0.8792,173.170,36.778259,-119.417931,Susan
Second Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,5.98,1,0,2.9302,140.300,36.778259,-119.417931,Susan
Second Class,Home Office,United States,Chicago,Illinois,60623,Central,Technology,Phones,222.384,2,0.2,16.6788,101.450,40,-89,Esther
Second Class,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,16,4,0.2,5.6000,89.120,40,-89,Esther
Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Paper,21.84,3,0,10.9200,72.490,37.926868,-78.024902,George
Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,15.6,5,0,7.6440,72.270,37.926868,-78.024902,George
Second Class,Corporate,United States,Troy,New York,12180,East,Office Supplies,Envelopes,247.84,8,0,121.4416,50.660,40.73061,-73.935242,Nick
Second Class,Corporate,United States,Troy,New York,12180,East,Office Supplies,Binders,9.912,3,0.2,3.3453,41.530,40.73061,-73.935242,Nick
First Class,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Storage,69.52,2,0,17.3800,30.180,41.825226,-71.418884,Nick
Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,11.52,4,0,3.2256,24.850,36.778259,-119.417931,Susan
Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Chairs,717.72,3,0.2,71.7720,23.650,36.778259,-119.417931,Susan
Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,236.5,10,0,68.5850,23.530,36.778259,-119.417931,Susan
Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Tables,170.352,3,0.2,19.1646,22.690,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,145.764,2,0.1,3.2392,22.680,40.73061,-73.935242,Nick
Second Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,107.97,3,0,22.6737,20.460,36.778259,-119.417931,Susan
Standard Class,Corporate,United States,Houston,Texas,77070,Central,Technology,Accessories,143.96,5,0.2,1.7995,16.660,31,-100,Esther
Standard Class,Corporate,United States,Houston,Texas,77070,Central,Technology,Copiers,2399.96,5,0.2,569.9905,16.250,31,-100,Esther
Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Paper,74.352,3,0.2,23.2350,13.910,31,-100,Esther
Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,87.168,8,0.8,226.6368,12.970,31,-100,Esther
Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Storage,32.232,3,0.2,2.4174,12.230,31,-100,Esther
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,2.202,2,0.7,1.5414,11.890,41.203323,-77.194527,Nick
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,9.396,3,0.7,7.5168,11.870,41.203323,-77.194527,Nick
Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Technology,Phones,89.97,3,0,25.1916,11.540,39.045753,-76.641273,Nick
First Class,Corporate,United States,Athens,Georgia,30605,South,Office Supplies,Art,12.78,3,0,5.2398,11.100,33.247875,-83.441162,George
Second Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,40,2,0.2,0.5000,10.190,40.367474,-82.996216,Nick
Standard Class,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Binders,23.24,5,0.2,7.5530,9.850,36.778259,-119.417931,Susan
First Class,Consumer,United States,Baltimore,Maryland,21215,East,Furniture,Chairs,908.82,9,0,227.2050,9.320,39.045753,-76.641273,Nick
Standard Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Supplies,5.552,2,0.2,1.0410,9.140,31,-100,Esther
Standard Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Art,8.016,3,0.2,1.0020,8.630,31,-100,Esther
Standard Class,Home Office,United States,Houston,Texas,77095,Central,Furniture,Chairs,74.592,4,0.3,2.1312,8.180,31,-100,Esther
Standard Class,Home Office,United States,Houston,Texas,77095,Central,Furniture,Furnishings,16.784,2,0.6,22.2388,8.180,31,-100,Esther
Standard Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,38.864,4,0.8,99.1032,7.990,31,-100,Esther
First Class,Home Office,United States,San Diego,California,92024,West,Technology,Phones,203.976,3,0.2,25.4970,7.600,36.778259,-119.417931,Susan
First Class,Home Office,United States,San Diego,California,92024,West,Furniture,Tables,674.352,3,0.2,8.4294,7.120,36.778259,-119.417931,Susan
Second Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Binders,5.388,4,0.7,4.4900,6.930,27.994402,-81.760254,George
Second Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Art,30.976,8,0.2,5.0336,6.820,27.994402,-81.760254,George
First Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Storage,1350.12,6,0,175.5156,6.490,33.247875,-83.441162,George
First Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,15.92,4,0,7.4824,5.070,33.247875,-83.441162,George
Standard Class,Home Office,United States,Seattle,Washington,98103,West,Furniture,Furnishings,19.54,2,0,7.2298,4.360,47.751076,-120.740135,Susan
Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Art,21.4,5,0,6.2060,3.780,36.778259,-119.417931,Susan
Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Labels,12.6,2,0,5.7960,3.730,36.778259,-119.417931,Susan
Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,11.96,2,0,3.1096,3.630,40.73061,-73.935242,Nick
Standard Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,138,2,0,34.5000,3.560,40.73061,-73.935242,Nick
Standard Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Technology,Phones,116.76,1,0.2,14.5950,3.510,27.994402,-81.760254,George
Standard Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Furniture,Tables,331.023,7,0.45,114.3534,3.490,27.994402,-81.760254,George
Same Day,Corporate,United States,Rochester,New York,14609,East,Furniture,Furnishings,756.8,5,0,75.6800,3.270,40.73061,-73.935242,Nick
Standard Class,Home Office,United States,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,8.736,3,0.6,4.8048,3.240,40,-89,Esther
Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,6.08,2,0,2.0672,3.020,40.73061,-73.935242,Nick
Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,17.46,2,0,5.9364,2.870,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,San Francisco,California,94109,West,Technology,Machines,369.16,11,0.2,32.3015,2.590,36.778259,-119.417931,Susan
First Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Art,2.912,2,0.2,0.9100,2.570,34.048927,-111.093735,Susan
First Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,20.736,4,0.2,7.2576,2.480,34.048927,-111.093735,Susan
First Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,9.568,2,0.2,2.9900,1.850,34.048927,-111.093735,Susan
Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Paper,30.18,3,0,13.8828,1.780,47.751076,-120.740135,Susan
Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Binders,51.648,12,0.2,18.7224,1.750,47.751076,-120.740135,Susan
Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Binders,11.232,3,0.2,3.9312,1.630,47.751076,-120.740135,Susan
Standard Class,Consumer,United States,Camarillo,California,93010,West,Office Supplies,Labels,14.73,3,0,7.2177,1.440,36.778259,-119.417931,Susan
Second Class,Corporate,United States,Detroit,Michigan,48205,Central,Office Supplies,Art,16.4,5,0,4.7560,1.400,44.182205,-84.506836,Esther
Second Class,Corporate,United States,Detroit,Michigan,48205,Central,Office Supplies,Paper,25.92,4,0,12.4416,1.400,44.182205,-84.506836,Esther
First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,8.82,3,0,2.5578,1.190,36.778259,-119.417931,Susan
First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,62.496,2,0.2,21.8736,1.110,36.778259,-119.417931,Susan
First Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,339.96,4,0,122.3856,1.000,36.778259,-119.417931,Susan
First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,49.568,2,0.2,17.3488,0.970,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,274.491,3,0.7,228.7425,0.940,41.203323,-77.194527,Nick
Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,137.94,3,0,35.8644,0.860,40.73061,-73.935242,Nick
Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Technology,Accessories,40.68,3,0.2,7.1190,0.840,40,-89,Esther
Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,110.376,3,0.2,12.4173,0.640,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,151.62,7,0,50.0346,0.420,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,30.8,4,0,10.1640,150.940,36.778259,-119.417931,Susan
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,123.92,5,0.2,38.7250,79.430,41.203323,-77.194527,Nick
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,1319.8,5,0.2,214.4675,78.260,41.203323,-77.194527,Nick
First Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,89.712,6,0.2,30.2778,77.940,36.778259,-119.417931,Susan
First Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,22.83,3,0,10.7301,75.760,36.778259,-119.417931,Susan
First Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,30.88,2,0,15.4400,75.070,41.599998,-72.699997,Nick
First Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Appliances,465.16,2,0,120.9416,67.290,41.599998,-72.699997,Nick
First Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Paper,27.12,4,0,12.4752,59.340,41.599998,-72.699997,Nick
Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,113.6,8,0,44.3040,48.030,40.73061,-73.935242,Nick
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,12.96,2,0,6.3504,38.180,40.73061,-73.935242,Nick
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,69.456,2,0.2,22.5732,30.890,40.73061,-73.935242,Nick
First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,8.64,3,0,2.4192,29.930,36.778259,-119.417931,Susan
Same Day,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Technology,Machines,341.991,3,0.7,319.1916,28.810,41.203323,-77.194527,Nick
Standard Class,Consumer,United States,San Jose,California,95123,West,Furniture,Furnishings,43.96,7,0,18.4632,28.730,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Envelopes,39.76,7,0,18.6872,26.420,36.778259,-119.417931,Susan
Second Class,Consumer,United States,Pasadena,California,91104,West,Furniture,Furnishings,66.36,7,0,26.5440,21.870,36.778259,-119.417931,Susan
Second Class,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Binders,92.88,6,0.2,30.1860,19.320,36.778259,-119.417931,Susan
Second Class,Consumer,United States,Pasadena,California,91104,West,Furniture,Furnishings,24.14,2,0,7.9662,18.920,36.778259,-119.417931,Susan
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,4416.174,9,0.3,630.8820,18.150,41.203323,-77.194527,Nick
First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,49.56,7,0,18.8328,15.810,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,354.9,5,0,17.7450,15.510,36.778259,-119.417931,Susan
Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,15.12,3,0.2,4.9140,11.410,40.367474,-82.996216,Nick
Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,302.45,5,0.5,199.6170,10.160,40.367474,-82.996216,Nick
Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,44.672,8,0.2,10.0512,9.800,40.367474,-82.996216,Nick
Second Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,119.98,2,0,35.9940,8.090,36.778259,-119.417931,Susan
Second Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,989.97,3,0,395.9880,6.740,36.778259,-119.417931,Susan
Standard Class,Corporate,United States,Hollywood,Florida,33021,South,Office Supplies,Labels,9.216,4,0.2,3.3408,5.940,27.994402,-81.760254,George
Standard Class,Corporate,United States,Roseville,Michigan,48066,Central,Office Supplies,Paper,68.52,3,0,31.5192,5.800,44.182205,-84.506836,Esther
Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Appliances,364.74,3,0,109.4220,5.570,44.5,-89.5,Esther
Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Furniture,Furnishings,47.4,5,0,21.3300,4.900,44.5,-89.5,Esther
Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Storage,49.76,4,0,13.9328,4.080,44.5,-89.5,Esther
Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Art,5.56,2,0,1.4456,3.960,44.5,-89.5,Esther
Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Paper,629.1,6,0,301.9680,3.500,44.5,-89.5,Esther
Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Art,14.7,5,0,3.9690,1.990,44.5,-89.5,Esther
Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Paper,45.36,7,0,21.7728,1.870,44.5,-89.5,Esther
Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Technology,Phones,125.99,1,0,35.2772,1.850,44.5,-89.5,Esther
Second Class,Corporate,United States,Thousand Oaks,California,91360,West,Office Supplies,Art,14.7,7,0,4.1160,1.050,36.778259,-119.417931,Susan
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,32.7,5,0.4,6.5400,0.610,41.203323,-77.194527,Nick
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,31.68,4,0.2,11.0880,0.170,41.203323,-77.194527,Nick
